"mhm_protocol","mhm_measuredDate","mhm_createDate","mhm_updateDate","mhm_publishDate","mhm_organizationId","mhm_organizationName","mhm_siteId","mhm_siteName","mhm_ExtraData","mhm_AbdomenCloseupPhotoUrls","mhm_LarvaeCount","mhm_MosquitoEggs","mhm_LocationAccuracyM","mhm_MosquitoEggCount","mhm_Comments","mhm_WaterSourcePhotoUrls","mhm_Latitude","mhm_Longitude","mhm_MosquitoHabitatMapperId","mhm_BreedingGroundEliminated","mhm_MeasuredAt","mhm_MeasurementElevation","mhm_Userid","mhm_Genus","mhm_LocationMethod","mhm_WaterSource","mhm_MosquitoAdults","mhm_Species","mhm_MosquitoPupae","mhm_DataSource","mhm_LarvaFullBodyPhotoUrls","mhm_LastIdentifyStage","mhm_WaterSourceType","mhm_GlobeTeams"
"mosquito_habitat_mapper","2019-04-04","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","17615655","Thailand Citizen Science","149920","47NNJ695814","","","","false","","","","https://data.globe.gov/system/photos/2019/04/04/1020227/original.jpg","7.974","99.6307","10096","true","2019-04-04T11:04:00","0","53219009","","","fountain or bird bath","false","","false","GLOBE Observer App","","identify","container: artificial",""
"mosquito_habitat_mapper","2019-04-04","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","17615655","Thailand Citizen Science","149919","47NNJ694814","","","","false","","","","https://data.globe.gov/system/photos/2019/04/04/1020228/original.jpg","7.9738","99.6305","10097","true","2019-04-04T11:08:00","0","53219009","","","animal trough or water bowl","false","","false","GLOBE Observer App","","identify","container: artificial",""
"mosquito_habitat_mapper","2019-04-04","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","17615655","Thailand Citizen Science","149919","47NNJ694814","","","","false","","","","https://data.globe.gov/system/photos/2019/04/04/1020229/original.jpg","7.9738","99.6306","10098","true","2019-04-04T11:13:00","0","53219009","","","ditch","true","","false","GLOBE Observer App","","identify","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2019-04-04","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","17615655","Thailand Citizen Science","149919","47NNJ694814","","","","true","","","","https://data.globe.gov/system/photos/2019/04/04/1020245/original.jpg","7.9741","99.6306","10099","true","2019-04-04T11:31:00","0","53219009","","","ditch","true","","false","GLOBE Observer App","","identify","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2017-07-06","2022-02-22T08:38:29","2022-02-22T08:38:29","2022-06-28T16:50:17","17043304","United States of America Citizen Science","53211","18SUG791050","","","1-25","false","","","","https://data.globe.gov/system/photos/2017/07/06/179694/original.jpg","37.083493","-76.360246","101","true","2017-07-06T13:43:00","2.2","25322955","","","bay or ocean","false","","true","GLOBE Observer App","","identify-later","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2017-09-27","2022-02-22T08:43:56","2022-02-22T08:43:56","2022-06-28T16:50:17","17459532","Brazil Citizen Science","99617","23KMQ083223","","","26-50","false","","","","https://data.globe.gov/system/photos/2017/09/27/488283/original.jpg; https://data.globe.gov/system/photos/2017/09/27/488284/original.jpg; https://data.globe.gov/system/photos/2017/09/27/488285/original.jpg","-23.306194","-45.896806","1010","true","2017-09-27T10:59:00","623.9","24935330","","","adult mosquito trap","true","","true","GLOBE Observer App","","identify-no-siphon","container: artificial",""
"mosquito_habitat_mapper","2017-09-27","2022-02-22T08:43:56","2022-02-22T08:43:56","2022-06-28T16:50:17","17260446","Escola Minas Gerais","69259","23KPQ877604","","","0","false","","","","https://data.globe.gov/system/photos/2017/09/27/488378/original.jpg","-22.954024","-43.169288","1011","true","2017-09-27T17:23:00","14.4","16004143","","","ovitrap","true","","false","GLOBE Observer App","","identify","container: artificial",""
"mosquito_habitat_mapper","2019-04-04","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","14054356","lycee Thilmakha","148575","28PDB042455","","","16","true","","","","https://data.globe.gov/system/photos/2019/04/04/1020347/original.jpg","14.8832","-15.8897","10117","true","2019-04-04T13:18:00","0","51045191","","","cement, metal or plastic tank","false","","true","GLOBE Observer App","","identify-siphon-shape","container: artificial",""
"mosquito_habitat_mapper","2019-04-02","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","18069846","Colombia Citizen Science","149954","18NVM314915","","","","","","","Hay poca agua y con pocas larvas","https://data.globe.gov/system/photos/2019/04/02/1020712/original.jpg","6.2557","-75.6201","10119","false","2019-04-02T19:18:00","0","54236768","","","plant clumps (bamboo etc)","","","false","GLOBE Observer App","","identify","container: natural",""
"mosquito_habitat_mapper","2017-09-27","2022-02-22T08:43:56","2022-02-22T08:43:56","2022-06-28T16:50:17","25134594","Palau Citizen Science","99664","53NMJ418113","","","","","","","","https://data.globe.gov/system/photos/2017/09/27/488711/original.jpg","7.339374","134.472687","1012","true","2017-09-27T05:49:00","22","31797706","","","dish or pot","","","","GLOBE Observer App","","","container: artificial",""
"mosquito_habitat_mapper","2019-04-04","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","18069846","Colombia Citizen Science","149955","18NVM314914","","","","","","","","https://data.globe.gov/system/photos/2019/04/04/1020768/original.jpg","6.2548","-75.62","10120","true","2019-04-04T18:35:00","0","54236768","","","plant clumps (bamboo etc)","","","false","GLOBE Observer App","","identify","container: natural",""
"mosquito_habitat_mapper","2019-04-04","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","6507992","Colombia GLOBE v-School","149974","18PWT196082","","","30","false","","","","","10.93","-74.82","10121","true","2019-04-04T19:41:00","0","19769707","Aedes","","flower or plant pot/tray","false","aegypti","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/04/04/1020968/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1020969/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1020970/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1020971/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1020972/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1020973/original.jpg","identify-aedes-aegypti","container: artificial",""
"mosquito_habitat_mapper","2019-04-04","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","6507992","Colombia GLOBE v-School","140505","18PWT186089","","","72","false","","","","","10.936","-74.8296","10122","true","2019-04-04T20:22:00","0","19769707","Aedes","","cement, metal or plastic tank","true","aegypti","true","GLOBE Observer App","https://data.globe.gov/system/photos/2019/04/04/1020995/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1020996/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1020997/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1020998/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1020999/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021000/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021001/original.jpg","identify-aedes-aegypti","container: artificial",""
"mosquito_habitat_mapper","2017-09-27","2022-02-22T08:43:56","2022-02-22T08:43:56","2022-06-28T16:50:17","25134594","Palau Citizen Science","99664","53NMJ418113","","","1-25","false","","","","https://data.globe.gov/system/photos/2017/09/27/488712/original.jpg; https://data.globe.gov/system/photos/2017/09/27/488714/original.jpg; https://data.globe.gov/system/photos/2017/09/27/488715/original.jpg","7.339374","134.472687","1013","true","2017-09-27T06:28:00","22","31797706","","","dish or pot","true","","true","GLOBE Observer App","","identify","container: artificial",""
"mosquito_habitat_mapper","2019-04-04","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","32402168","College of Earth, Ocean, Atmospheric Sciences (CEOAS) GLOBE v-School","149990","10TER927186","","","0","","","","Too cold yet","https://data.globe.gov/system/photos/2019/04/04/1021148/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021149/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021150/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021151/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021152/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021153/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021154/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021155/original.jpg","45.3148","-121.8161","10135","false","2019-04-04T21:42:00","0","8267248","","","puddle or still water next to a creek, stream or river","","","false","GLOBE Observer App","","identify","flowing: still water found next to river or stream",""
"mosquito_habitat_mapper","2019-04-04","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","32402168","College of Earth, Ocean, Atmospheric Sciences (CEOAS) GLOBE v-School","149991","10TER946184","","","0","","","","Too cold","https://data.globe.gov/system/photos/2019/04/04/1021156/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021157/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021158/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021159/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021160/original.jpg; https://data.globe.gov/system/photos/2019/04/04/1021161/original.jpg","45.3135","-121.7922","10136","false","2019-04-04T22:33:00","0","8267248","","","puddle or still water next to a creek, stream or river","","","false","GLOBE Observer App","","identify","flowing: still water found next to river or stream",""
"mosquito_habitat_mapper","2019-04-05","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","17615655","Thailand Citizen Science","147269","47NNJ797290","","","","","","","","https://data.globe.gov/system/photos/2019/04/05/1021245/original.jpg","7.4998","99.7231","10137","true","2019-04-05T02:42:00","0","52866437","","","dish or pot","","","false","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2019-04-05","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","17615655","Thailand Citizen Science","147206","47NNJ795289","","","20","","","","","https://data.globe.gov/system/photos/2019/04/05/1021246/original.jpg","7.4989","99.7207","10138","true","2019-04-05T02:46:00","0","52866437","","","discarded: other","","","false","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2019-04-05","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","17615655","Thailand Citizen Science","147206","47NNJ795289","","","","","","","","https://data.globe.gov/system/photos/2019/04/05/1021247/original.jpg","7.4989","99.7207","10139","true","2019-04-05T02:47:00","0","52866437","","","discarded: other","","","true","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2017-09-28","2022-02-22T08:43:56","2022-02-22T08:43:56","2022-06-28T16:50:17","25134594","Palau Citizen Science","99665","53NMJ413113","","","","","","","Rain water from previous day","https://data.globe.gov/system/photos/2017/09/28/488716/original.jpg","7.339369","134.468157","1014","true","2017-09-28T01:39:00","0.1","31797706","","","plant husk (areca, coconut etc)","","","","GLOBE Observer App","","","container: natural",""
"mosquito_habitat_mapper","2019-04-05","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","17615655","Thailand Citizen Science","147206","47NNJ795289","","","30","","","","","https://data.globe.gov/system/photos/2019/04/05/1021248/original.jpg","7.4989","99.7207","10140","false","2019-04-05T02:48:00","0","52866437","","","discarded: other","","","false","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2019-04-05","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","14348682","The Institute for the Promotion of Teaching Science and Technology (GLIDY2HZ)","150004","48QTE610701","","","","false","","","","https://data.globe.gov/system/photos/2019/04/05/1021275/original.jpg","17.8063","102.7462","10144","true","2019-04-05T03:04:00","0","2999310","","","dish or pot","true","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2019/04/05/1021276/original.jpg","identify-siphon-pecten","container: artificial",""
"mosquito_habitat_mapper","2019-04-05","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","14054356","lycee Thilmakha","148575","28PDB042455","","","6","true","","","","https://data.globe.gov/system/photos/2019/04/05/1021290/original.jpg","14.8832","-15.8897","10147","true","2019-04-05T05:55:00","0","51045191","","","cement, metal or plastic tank","false","","true","GLOBE Observer App","","identify-siphon-shape","container: artificial",""
"mosquito_habitat_mapper","2017-09-28","2022-02-22T08:43:56","2022-02-22T08:43:56","2022-06-28T16:50:17","25134594","Palau Citizen Science","99665","53NMJ413113","","","","","","","There's larvae and pupa.","https://data.globe.gov/system/photos/2017/09/28/488717/original.jpg; https://data.globe.gov/system/photos/2017/09/28/488718/original.jpg","7.339369","134.468157","1015","true","2017-09-28T01:43:00","0.1","31797706","","","tire","","","","GLOBE Observer App","","","container: artificial",""
"mosquito_habitat_mapper","2019-03-30","2022-02-22T09:30:24","2022-02-22T09:30:24","2022-06-28T16:50:17","17615655","Thailand Citizen Science","148212","47PNJ710844","","","","","","","","https://data.globe.gov/system/photos/2019/03/30/1021306/original.jpg","8.0011","99.6443","10151","true","2019-03-30T03:43:00","0","53220032","","","well or cistern","","","false","GLOBE Observer App","","identify-verify-larva","container: artificial",""
"mosquito_habitat_mapper","2019-04-05","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","14348682","The Institute for the Promotion of Teaching Science and Technology (GLIDY2HZ)","150004","48QTE610701","","","103","false","","","","https://data.globe.gov/system/photos/2019/04/05/1021334/original.jpg","17.8063","102.7462","10152","false","2019-04-05T04:15:00","0","2978321","","","fountain or bird bath","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2019/04/05/1021335/original.jpg; https://data.globe.gov/system/photos/2019/04/05/1021336/original.jpg; https://data.globe.gov/system/photos/2019/04/05/1021337/original.jpg","identify-basal-tuft","container: artificial",""
"mosquito_habitat_mapper","2019-04-05","2022-02-22T09:38:35","2022-02-22T09:38:35","2022-06-28T16:50:17","54261633","Demonstration school of khonkaen university Nongkhai campus","150010","48QTE611702","","","83","false","","","","https://data.globe.gov/system/photos/2019/04/05/1021338/original.jpg","17.8071","102.7464","10153","true","2019-04-05T04:14:00","0","54261494","","","fountain or bird bath","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2019/04/05/1021339/original.jpg; https://data.globe.gov/system/photos/2019/04/05/1021340/original.jpg; https://data.globe.gov/system/photos/2019/04/05/1021341/original.jpg","identify-saddle-complete","container: artificial",""
